2179680.93264182,2036834.98976513,1424540.19667024,3200391.10407872,3015252.35555403,3499621.22559267,654800.031094846,4607053.97568256,2803549.54468389,3147687.18854084,3110106.49824372,2867183.20567095,4440852.69185129,2589908.8565384,1881849.10587651,1217293.18141193,1625233.11001867,1383238.49335795
2981972.89460354,3310831.70150797,2005845.9313413,1611073.89751848,1623979.87710927,3764570.08967263,2789409.90633249,2503429.92357574,2041039.07128193,1531076.48257826,3303160.14772715,2363481.11141974,5132870.33880276,2700882.34092595,1789799.57839944,1732346.84700848,651325.6884097,1127084.73291136
2498743.44221238,3846359.74617027,2113884.19381429,2378691.15954116,2067176.77968001,2272995.87493729,2054528.21671245,2741059.54972471,2386740.87930204,1454755.97539832,3597999.63035423,2770029.37656809,3340189.47871709,2410040.10007398,1810452.59003985,517304.181049081,919496.67179274,1230248.33443744
2875738.1473508,1916072.76167904,2260253.960786,1911966.47652677,2093907.27752023,4026991.12581621,-184725.242143419,2481993.82343964,3153425.54535193,2612551.81778661,3000637.03261801,4456220.68114017,4121222.57419529,1613746.7337147,2071479.09165351,1309000.71138905,1298466.08150013,588339.378487741
1170020.7243838,1861506.12623519,3277220.47925381,3342837.85460359,1610784.4090614,3704559.81761085,691373.181425035,2205540.54483027,2004499.28290779,2036313.00543715,3183993.71926031,1949676.78402362,4024243.82900109,985291.309712057,2522745.44773169,635251.696778754,2196832.45299832,1426412.61261818
1421786.22740202,2162710.21501822,2105739.09268152,1161222.62536242,2148011.46142294,3850064.08512993,904111.430150337,2026187.91845896,3338278.21079758,2994656.70204778,2567229.28690589,1925443.91378338,4118319.23108213,1759495.55214276,2129774.36546163,1510750.48582863,1697494.68826674,597239.988127321
2998429.92601945,2696760.2710878,1301753.07449999,1819143.1917509,597373.139910256,3058155.59103991,-47584.5601653121,3583144.02630815,1642651.50837341,3704383.22029933,3753419.09095001,3480387.20684373,3648600.94600616,90330.5277397623,2210021.46783107,375666.585433747,293873.734126943,659328.445227089
4148123.17784282,2079439.35948267,2997130.00887387,3107141.51128379,2394750.6221821,2729541.39553633,1169662.81006898,2206917.18360553,2154294.9689343,1517038.60409903,2233862.91735058,1812810.10956444,3850000.22051034,3040422.13312279,1240841.31873003,897782.837641067,1895013.12532441,1466300.33905913
1939486.58349532,2749939.15104796,3468076.11070862,2866408.60970769,2289697.4165925,3660258.61090669,1850249.89922672,2502529.33115881,1675705.90034107,2652871.04618368,2404039.47273736,2860816.33852195,4363926.43991625,2639982.83218756,2405867.51861353,1750054.86723664,1044186.99841555,1310918.71485113
2772275.90403358,1676480.46112389,1294609.64570227,3265027.11264221,1308825.01733911,2767502.71729628,839094.565228029,2515562.19379239,2613921.95787906,786447.47358822,2196701.12590121,3052641.41616096,3261815.03959796,1884558.83551352,2044234.45839311,1254413.25481203,2032027.89777475,1394686.46626803
1795412.89989684,1745353.0173318,3820317.90775415,3014994.02678652,683902.745627544,2525732.57776254,-145737.980451202,516225.607785791,2490574.03285601,1623386.86904709,2579473.32659556,3665215.54405401,4392536.24510139,1099855.86338651,2008639.19695143,292470.838854424,2238350.28301789,543870.724832891
2141750.05335304,1256263.14362312,4051017.9226033,3042211.17909614,1212964.35531665,1765678.41954007,1378840.42059696,3057821.18661954,1848515.79304624,2413165.48232661,2546402.73468083,2538386.94221996,3927517.76462151,1476695.69414862,2357775.31489656,1537104.7012125,1690999.58889778,1178548.87606161
2260511.05244281,1329521.88028129,1823248.53760426,3266948.91798202,580013.910740193,2211803.45183674,-458275.945720772,2724101.18431721,1357600.8019663,1663417.95482019,3562647.02155591,2615633.14323454,4437112.64489627,762001.6157496,1865407.96715137,1192356.28335861,983534.558733227,843959.729521933
1946451.86633516,2113682.27848898,1328711.32940708,2685662.39893726,2534540.63892293,2932390.79730422,838459.849250472,3922827.85098693,1473902.0083786,2342542.11865855,2193693.77616775,2911256.91192227,3205456.26409165,1080034.56096546,2503589.2533119,-316933.897295892,-343918.381031943,482063.016641067
3120672.28495913,1547559.76871429,3100547.00413798,1493000.90814133,2110095.41827804,3305138.88486019,1927350.62139667,2521283.18092959,2041759.57073828,640313.347587049,1218426.49682337,3333877.74318899,3700976.17119635,772873.404708178,2372060.31419032,756003.501871482,484476.667863383,1189706.53627759
2071366.79196896,1227670.94110386,1148950.03288795,2446700.60153618,304389.530028454,2962931.0107463,977287.379221315,947935.657552667,2986424.78180617,2250743.75769616,1079971.24609214,2123130.49674452,2757422.40988493,930523.963531216,1034740.31800506,383890.870545693,1439308.7887802,273341.694854412
1654644.90467656,2532287.100108,1342980.28717672,1578574.51484508,1752941.6845238,1815339.51370566,1494170.92286389,3287794.05961112,2561659.16503961,1166463.20178168,3558153.89098371,1971752.71973392,2395698.35641427,1865144.96735611,2060082.06516594,-326431.106737088,749372.979940118,588829.913019068
822039.692812178,1643698.2375384,2234483.3378567,2399873.27320007,1969002.93876935,1323876.95920056,1385159.85485232,3563879.14272455,3081385.12582543,2231086.48769902,2616571.18009712,2284452.35744742,5068971.29379863,1047165.27868494,1345280.64123381,1666490.90355573,-847610.663241315,1626491.02128093
1704766.21017141,3070608.72447053,2714786.19211317,2240897.94470737,2886055.65164945,3735479.41549964,1683530.16364029,1072637.26942778,2560429.69907419,1097592.66974166,1061661.68682201,3866220.41854797,4447381.17505289,1628682.08373927,845718.370588148,577667.590464971,856874.10497211,1777855.71585387
2249379.38968878,2061587.8580404,1195636.11933555,1481843.79034357,1294494.74352755,2103678.80446516,1329770.34059028,3345596.90252919,2296901.2883325,1480874.56836111,2843373.53491836,2427206.36053878,3420169.79087194,1796183.29325051,2629912.84241571,557885.322476305,899109.49097466,914212.101147128
1938685.10412072,2282095.02107508,1734358.03495118,2106176.293188,1762034.58459203,655128.625320552,1443934.65231873,3521654.98811314,3493997.13001686,2009701.39331067,1767826.44292993,2349228.52011541,3834770.49801666,1630351.42427745,1768538.30754194,684569.423633103,1140567.6988904,1356595.60170573
1950837.98347525,2859554.29174307,1543396.83218936,2081032.00815161,1671220.40135877,3336475.28471691,2001794.05233318,3683105.20679175,1964021.77712507,876693.176825212,1693139.77663061,3816595.49326655,4567238.70844908,1933297.78775176,1192715.88472881,1389621.42410791,1132265.74370423,1784528.7775137
2782094.38171857,2151514.66426267,-348958.831843718,2503284.80512579,2062415.37190353,2030656.01894735,1014070.10933947,1775063.02546148,1604409.91466221,2135486.02465607,2318727.88072308,2760565.49343384,4296121.80527023,2321454.68190809,3053210.24946085,2582678.87191579,333228.562966342,35157.5151234907
3103424.02368376,1280341.17263022,2357693.959417,2312405.07958607,-752050.363177656,3572027.5411475,839582.30308593,1626808.42544538,1366139.121874,1746689.76797694,2572896.59035464,2524124.01737395,3364776.55833225,1397028.24387658,2915813.72200176,732710.437661056,326996.139174552,965599.155840309
2363311.51090162,2737440.92290686,2260177.18686735,1854036.64748533,1100795.98552471,2664161.69864477,1886470.4116423,1766183.40936027,2521639.07991188,1525725.32197258,2957097.3487408,3040534.53981803,3407853.76468908,484724.382440042,2617902.38650627,781288.11955338,1265044.64207385,646129.050725277
2247265.55482076,3279548.82525135,2196726.48628987,1661539.42061577,1930886.21470922,2125403.03299903,1013574.61832934,1769594.15250349,2935504.05324036,824070.40261346,1772489.81336786,2573968.30871077,3334273.61346369,1407998.60455934,1352015.39321663,685160.3720528,1139813.37354351,-15663.9074542508
1693199.94775829,971586.536858166,1780297.14030557,1180287.90686384,2533214.2791875,1943295.59785203,-133149.858608047,3248287.96142043,2343678.20752627,2103817.83434338,2468875.26449399,1364152.83445647,4488924.30278248,2240054.60665284,350527.287465438,-108538.850451847,1577548.64963481,342066.0872558
1287396.19417561,1002650.88659464,1616958.66523121,1509839.15340343,137183.083281648,2641021.61261852,142552.771461676,1507021.01436936,1195532.91819451,1562334.50394081,2763215.66667103,2676814.20781656,2728132.56539464,2231662.03701327,1277298.80355254,1629101.08242733,817564.023768531,154538.584977439
31246.815849294,1626160.61071833,2106057.13795517,1924216.41650928,2309924.37336825,2916380.98497371,-352708.028632606,2781158.85919414,2819121.68376558,1726466.02061048,2231175.05832459,2539317.05357687,2411027.19088477,2741713.48005527,1536386.27259402,1478953.13106823,1117254.57617103,371109.330907096
977601.61855258,2014799.24449527,2101797.52828492,1848394.29366132,980339.501668961,2540671.42758276,134188.74919919,2140351.65016475,2710840.42080822,416591.003253149,3224557.10258749,1227546.20721383,2980088.74058668,575546.262095666,1668545.80850048,1625735.89911763,866387.396483889,246155.238396043
800887.181755639,1652363.30220983,2114064.49746294,1830488.52136746,1280756.32502378,2460934.14581298,754062.506538734,1637843.90419079,1468741.43491376,531433.032496595,1083560.58677968,1577857.60186149,3081964.74736133,-1168393.86439189,1699747.84094865,956030.834972664,-169823.483441819,1316812.35795696
2135546.32026487,361978.21861094,823732.142612432,1217234.55556671,1730319.07585598,1988981.97010755,97855.8713154101,1035314.29833343,1953549.45239287,1468401.7629555,813268.898882319,2827671.20676163,4783210.55970138,942739.604978874,1944999.96672315,1003281.68441716,1709643.405159,2022399.48061442
1931330.29101007,2458124.60651271,641838.337736579,1319269.23962847,2722276.06403738,1794282.11822172,-139898.582463495,2329646.80553846,1119020.58171481,745049.184064412,1137941.91501269,1588439.64664234,1989921.42019114,404180.181701866,60692.6682398915,556808.076301164,1475151.83099576,1664134.88448541
-13897.0458916724,1996580.20929036,1123136.77466773,1889063.46074476,1904381.54323816,2048265.69573281,542402.553152265,682461.76319997,398318.153538684,1409116.94416413,2357041.19350671,2523533.04337587,2293869.38968922,527718.673010495,2453175.5314599,1991223.43497666,139364.810010527,1246876.25500484
1195055.01666618,2127776.97677078,1124928.02916015,2048883.27738022,68417.1153463759,2526842.23700985,-564733.369523958,635639.432054403,1624622.21170345,482297.837481524,3638616.82985494,3433556.30159422,3200526.10279766,1938216.45110948,1410638.42614614,-881810.596004907,855061.099933518,1518472.3546457
3424852.54781586,1700584.69032148,2224131.96029657,1709413.88244039,1014898.61167592,2315981.83591962,-522963.905093696,2225440.28250028,1135010.37242424,1024768.67474683,1899701.81302337,1901330.44074587,2909288.93122394,643775.16226185,1331061.66057929,822058.299753438,1510815.85561804,1795170.91526591
400725.325487283,2557049.73142531,678775.828430312,3673527.5234389,1080965.16691549,2995033.41728941,1419410.51922176,2381201.81288036,1286611.00667466,830392.9586674,2130911.692906,2777114.23041496,2010545.3876014,1838306.53550399,1868279.6008727,-700681.743332149,1333030.33389506,961730.732784574
1170267.68742292,1289070.74516707,1298234.01997319,3224318.08255485,1651638.72795949,1591373.28946324,71202.7322511645,1194009.51991793,1539703.36459919,1354464.9089418,2089073.90598637,1810574.44350217,3057872.00298013,1233677.53008643,2360635.42325603,893345.946766899,1539730.87206236,558743.471465283
1741880.26725806,1071453.54905724,52521.1359330821,2388787.50934631,2451512.79683102,2256277.00269813,2174441.59767474,1403072.762605,2116075.96699389,605005.05508793,776333.137697826,1237664.91540928,3011211.46141596,1884750.78349023,2093866.59286284,-808337.577217963,975674.137894496,810587.6586467
1333521.80217276,151384.670484395,1962128.84645053,3117244.7846006,1587981.232254,2176824.50527894,712114.422420203,537426.622144764,899206.164474075,1060068.12154975,2318649.75223484,2553112.27082507,2649230.2429329,1199603.01714304,1141366.66124751,96904.4823642988,1220703.95427302,22502.421065419
902015.73706169,2557425.933498,1901714.09703198,2915063.84927632,1927959.97153841,1779616.66632289,326908.975443416,1718756.10236488,1122935.49151217,1162968.89021522,2030685.05952557,2518596.064126,3246855.93956838,187737.196496672,624967.405992097,-896738.977955373,1721539.54350023,356087.602285622
638908.445888385,2399410.12383428,588033.703617727,980404.924497385,663311.442365176,2532751.82027321,683328.553214886,2563203.19597543,1060851.21988325,1882665.85085137,1384666.94286612,1882098.88632539,2311891.61593677,336282.466704248,154415.147301229,469348.538456668,1077033.41444558,1593967.10449945
1082363.24882424,1384059.34498995,1130706.44568021,192615.881124756,786520.637542089,1726691.31879649,-4711.10592712415,2015821.3321081,2113970.85678455,-458789.355280153,2130939.17149805,1599525.58697541,3307975.50311402,675513.240505971,1433017.06504232,675492.89130343,1786453.46254045,-418696.05118605
1777375.32754421,1697268.09339711,1509473.46867688,983605.407999033,1207523.37384841,3356193.06177664,893046.417959748,1282516.47145729,2349667.38194121,1160889.81046851,119386.006508092,1655902.10404989,3812113.99443127,2373171.74130355,1604616.08176593,686704.047599877,1118256.46278817,212272.860963373
2026898.9096347,1115529.78123228,3111698.49857171,1774759.68259625,2132104.54903841,2990105.56727892,1195719.50485598,2064427.10756371,-173249.515814149,1520853.18531652,2065749.81292963,2203738.52126788,2764596.95267034,1857786.97131545,3942015.19961243,402927.114784324,807052.322225131,819469.582711338
2379879.80099321,396479.102132637,138380.76608444,1577285.56546228,530281.058769846,8265.08061215933,-49441.6546224602,2843494.56696708,2233490.49917213,2382238.8507209,1086578.84068846,1921552.13619333,2188549.61072537,1131053.37194741,1088776.3947163,257030.908617953,486781.372055621,1745810.0517349
2991878.76708777,1532488.22187815,689828.285868301,942263.646851492,709150.559291694,2703859.65114156,-6382.03520722711,1442033.95393859,243370.560810312,792592.110709093,1696466.99037141,3121279.81031196,2103069.55239401,727965.975416787,1498248.55976979,983199.651070021,-333120.914880109,132637.398840455
915926.955929525,1886044.1515826,1803653.11270537,990050.528661019,1323211.65986945,1511893.98291211,1626682.32319673,2009365.30192672,870105.735015984,1056075.53799273,1777751.56826901,1380001.25545096,2360235.18699787,1034649.78679024,2228854.08946702,1607604.52488974,181618.971497331,416051.850978483
1674434.4697921,1265306.96715026,1320258.95998702,1262368.98501378,1011412.13461985,2205628.2303953,292824.666104873,179485.548104983,710041.217375263,2643740.30190201,2293611.32684608,2384148.39863022,2686705.00538404,2124224.25708856,1535419.28779079,2050897.43652916,-372651.984206204,916747.607160153
1122979.49272493,2575407.85398214,1638598.88937867,736786.660499339,398792.634741623,2102568.04910986,868009.245949361,1426435.53590525,1235871.59971886,936549.035025754,459188.211757069,3106463.23854481,3200352.47831501,504033.269416969,447423.696165393,358985.178577051,195756.148055609,1760020.80360594
191137.078631137,229322.591105102,2136636.31901386,1206459.48350054,235225.939851737,851849.656692963,-193561.868688826,472365.403012793,907803.312404478,2275115.20369476,1988927.97171564,2703456.99139102,3136296.53593585,566914.101576219,941575.396340768,1217979.08539251,2009069.34598806,51904.3446230777
1700493.77021647,2181960.86734805,388956.583521784,1988937.90644252,1287725.39533005,1303622.04979766,643808.012834139,1364685.69536403,1708232.3506665,1265103.01968691,1297036.79424455,2386965.3131829,2861578.67439171,1274573.51591244,805201.168786177,1531647.60376552,2346976.84534781,-408498.999258828
484794.693037039,900496.02100519,561347.845636628,2012080.07819962,105629.972597491,2287880.15881825,977408.63818854,1510307.62511115,370022.255631217,1695801.268292,1559059.57461002,2412032.5798546,2304819.75226555,1545997.44226127,1079089.82101801,1467386.17971461,797519.198662976,819760.191314476
1422030.73885644,266683.733890118,981824.091514665,1974359.0048931,1567041.55317516,1740003.51136088,-258712.915931561,2706376.80323535,1864591.91234703,1793139.93523649,2380198.75172012,1087209.10465568,2442172.28817917,808857.200228142,-476241.718014997,1421814.89490153,1932045.05749155,543269.389662098
1088990.73560764,1685666.80276366,521369.337549943,532943.880971116,2948174.27703999,-7815.45963582397,-275308.681020269,2672004.60944245,1729175.59029501,1651452.72590411,2189893.07534949,-762699.47575227,1704692.6639743,-68944.1174047375,1246787.07457386,551914.396885179,1577462.92772437,-400722.267303055
177511.127537622,530677.186362991,1474328.82977553,2825387.52458269,653090.676318681,1239421.37092387,-318740.713209218,557450.97473326,-290709.073527123,618528.602674066,1177765.80988005,789562.628275605,1810169.3130631,1150347.41578273,2389025.54734159,1857547.91029002,1915128.97295498,-15043.4643813455
1939627.66627499,1398224.3905495,110286.252440914,2392032.78585778,1302003.29662584,1767618.2475821,2341265.86524949,997524.550989968,2796658.37598447,921938.946839503,2008426.42497237,935445.958816176,2925173.03781557,319882.976176281,1851492.55509631,662808.399720541,2260971.10675348,373774.089723004
1804262.10080577,1145683.05897582,2409063.0829651,2446438.86625734,1246.82653058972,1091660.86306412,-764729.720310219,1674535.00694552,377942.0417185,1218323.73700517,2059264.34510997,1288081.4328479,1383422.17752562,498039.80253013,-190070.62747056,1533863.842042,-20212.083897975,653038.435423756
1855828.66871434,1480762.20500108,1522484.10872082,1550867.12607059,1969809.47282053,1154302.2698274,-1807061.56618934,2176482.74889074,633946.217065905,46095.546110651,2309769.46405861,1677275.27240048,1380914.48935278,668167.754708785,3199287.69788123,1887272.48135756,-224851.699541229,1055285.63139189
1353988.84074615,1477529.46452884,1213167.43059127,910857.779030339,615703.091653008,574748.161699556,1162498.66189068,1619045.69911735,2512337.20583394,108250.02743707,1261684.89733704,910120.142550248,1823954.22799343,1175193.76459487,2061432.40971396,666253.08879896,857040.235261229,768080.962589352
59459.051235815,854544.871069068,1753128.63058303,288297.476854923,1661602.11452046,1523891.17870428,603554.198172818,363120.139733608,2072089.6400387,334168.886896307,1044654.04828501,3511384.31312312,1969021.09752877,609590.111113787,1554135.51614282,-121623.831251216,309847.526483566,1327267.53156211
1059540.49048117,2334246.16130454,1126478.96967954,912424.856363446,1384371.82005901,181586.119452164,-13409.7081619534,733251.390906691,2227948.80171798,974739.646369826,1276839.99572744,625231.163814345,2651294.19032964,1153592.69118113,111399.487544619,589641.697690373,374169.865387192,-231548.06386967
344044.647105415,965387.420875948,1106718.31760819,1993523.6142057,644153.247427646,728246.528037682,461977.687675847,700028.81242288,932331.989792044,1114970.09966515,1867258.12254428,613365.261383723,2195218.63475914,1092625.84536922,902289.416914896,739795.238598187,621280.085457077,318674.404155925
-7751.79853051854,1422191.57094203,-1316077.62671489,3147406.94869785,331703.434981125,1019080.38648203,-1124081.55898611,1006592.59111065,135333.086747965,49125.3719210466,1137167.58724724,1766827.54157721,2540756.52457441,806738.141291185,606361.168884818,2170088.34718128,801996.850309896,-628413.05206004
1378782.85280631,1829300.49558186,1100690.2985462,971244.124697579,67302.447799352,2124927.80091291,186225.507405891,645055.5999276,1174025.48017077,3191430.48342833,1062733.6268761,-134885.02286696,2441387.73132281,-1035349.55361334,702425.409346564,157.396425905637,1443449.28594399,48196.2594389473
-1379771.96338922,1363476.66909854,377979.157539974,515000.774909562,868540.935143285,951467.577754933,93548.099363093,657134.835016962,1234492.56068055,852846.305144488,584748.652307744,2010490.68464726,1900048.73082231,816837.872326671,1482188.67115126,809530.325279563,1613229.08580716,360627.543432469
299463.355587817,1314996.46572915,-275720.76067968,1072315.14119125,607002.81424806,-98453.6126461122,770308.209346685,1699103.21863435,934318.684510273,1663583.50236906,106316.14075897,1534129.06714832,1118791.95702915,1714379.18462164,1889157.0642903,165423.038292441,610755.662036771,544115.785322804
1530757.89260034,822095.278823352,638320.446058299,1118094.25834321,540458.260683946,3098959.86241726,1321781.26211942,1777953.14928387,2755316.65046046,694410.56059823,1529362.68014731,1999120.83246207,1658642.66590156,234999.952306242,-233122.531689486,394009.815695059,2160803.57202929,1074833.5226203
-127.116424321663,73913.8129708981,1526821.05392724,979939.418159591,-12402.912283557,1766856.83555028,1073495.03151763,649748.241236279,661442.188388971,354818.97706001,88954.3541547074,2070856.02228444,1664561.27677062,616029.112574759,819635.641139609,-99018.1683851255,235976.617119756,47530.780533507
1551946.78153148,249291.873608829,746185.970701994,131923.609770108,-666628.033534037,2851693.30786061,-131674.855926836,1371468.41992141,600990.40775976,974852.564850921,1693792.00922309,1022155.79762074,1121108.81306904,-243425.074106356,1687499.98971766,778855.540521687,-14117.6652959574,88894.7041018107
1075563.86172491,1468405.41403619,416474.994366526,-247312.760808711,-274795.293749094,526511.333867406,1007570.24537411,-307119.634151489,506033.575190787,909477.005564923,197566.446663999,2550031.05502332,2959170.92095849,-759986.697131457,2003913.86285743,265491.89642067,775311.725773509,971052.863656185
931438.086455121,1940513.27428544,889754.381963275,1818490.31787891,516609.779456154,509479.067495706,-209691.05454401,2861719.22435439,1832736.89068517,709711.018058395,1486627.36192838,297298.341458336,2575624.38520968,1266590.40570983,2471184.60078272,1673725.4610895,1519992.07072716,246082.257029857
2119855.60188219,-6413.45331580145,1887161.84477247,-152810.912308947,895040.60635029,1886465.64102956,983781.783690557,705714.249655116,595301.427352851,950250.293890502,1549963.33088707,752290.126406276,1594726.47030989,-891426.04272439,403964.384671561,770333.392983269,894662.778919347,1416124.20300418
1402929.06000682,651066.686390832,1200396.52087516,1084682.03967036,-307852.144343314,88530.6898923842,496516.075922066,2281972.86556086,1277677.14825837,-387398.380385855,1692286.5642459,1197769.65263989,1179720.88978771,-75728.1923154695,1317911.20620437,1071293.53155923,2239550.57064803,571985.000476493
-195840.573854956,358475.080086802,404193.78869365,1688369.28191516,973847.72009825,1333798.58325846,-370012.852446029,1386852.55717041,834640.226762127,301763.066165539,593485.696297387,-148940.456893293,1724690.43876331,813195.92073663,1695175.74067924,-101911.194297851,1620536.06764223,1666151.35649016
-72258.6398505438,1117555.55164525,730614.856215248,-189464.310557597,70583.3538721236,68069.472126049,503864.486424247,1307060.63035438,641652.084783698,974417.553819211,-9841.36547646997,1936344.90168966,2372632.12422235,1002027.74802496,1289437.1650083,1104921.13740782,1166397.83064356,158975.202761856
1250520.49342811,476147.095514639,1922425.84154801,1111210.94013673,648415.915610938,381123.859556095,-59841.4978408418,1220242.30047154,1210650.53692708,-128132.301471054,2648114.97895751,1314850.54306172,1450023.31438251,461708.404785322,643970.271876852,-422988.750139554,352296.219931853,-36813.8560081362
1469884.0494024,1114166.02503759,2051706.11189975,679239.468312407,668405.699244418,106065.620452262,-56317.7930596758,561280.446867431,1423847.83513155,1046058.13819879,1225689.12287461,1747826.6391617,1227918.10789548,435423.147232564,-252190.782450928,-790548.489727116,427492.898997977,726279.34333784
398528.078473458,847599.120298486,2303279.38278751,1772082.82887608,475324.523313652,-251985.582340322,696099.325434666,418465.31199173,1245206.19166506,637337.576930293,-420704.100798955,2343179.92438738,1057226.23371208,-22711.3451843732,1022293.86428226,-271030.47942206,1477195.42579218,41967.8387504527
